Course Allocation ID,Course Name,University Name,School Name,Enrollment Count,Term Name,End Status,Starting Stage,Next Stage After Start Stage,Date of Change,Admissions Drop Date
a0QPm00000TpBf4MAF,Course71,University1,School104,6,Fall 2025,Archived,Offered,Accepted,2025-04-01,
a0QPm00000TpEEkMAN,Course25,University25,School104,2,Fall 2025,Dropped,Offered,Accepted,2025-04-01,
a0QPm00000Uk7TWMAZ,Course25,University25,School80,12,Fall 2025,Archived,Offered,Accepted,2025-04-01,
a0QPm00000URHwOMAX,Course54,University7,School149,17,Fall 2025,Archived,Offered,Accepted,2025-04-01,
a0QPm00000UUE4JMAX,Course2,University17,School179,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-04-01,2025-10-28
a0QPm00000WNapxMAD,Course1,University14,School32,5,Fall 2025,Archived,Offered,Accepted,2025-04-01,
a0QPm00000UkLxsMAF,Course71,University1,School619,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-04-02,2025-08-01
a0QPm00000UkRIWMA3,Course51,University1,School619,25,Fall 2025,Archived,Offered,Accepted,2025-04-02,
a0QPm00000VaMt3MAF,Course25,University25,School113,19,Fall 2025,Archived,Offered,Accepted,2025-04-02,
a0QPm00000WoB97MAF,Course25,University25,School146,22,Fall 2025,Archived,Offered,Accepted,2025-04-02,
a0QPm00000WojFeMAJ,Course38,University3,School58,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-04-02,2025-08-18
a0QPm00000Ug8skMAB,Course35,University1,School176,13,Fall 2025,Archived,Offered,Accepted,2025-04-03,
a0QPm00000V5ax3MAB,Course34,University4,School91,16,Fall 2025,Archived,Offered,Accepted,2025-04-03,
a0QPm00000WH2RBMA1,Course44,University9,School591,6,Fall 2025,Archived,Offered,Accepted,2025-04-03,
a0QPm00000WteKAMAZ,Course13,University9,School5,22,Fall 2025,Archived,Offered,Accepted,2025-04-03,
a0QPm00000URI2nMAH,Course43,University24,School178,15,Fall 2025,Archived,Offered,Accepted,2025-04-04,
a0QPm00000WVscrMAD,Course38,University3,School615,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-04-07,2025-08-27
a0QPm00000WVv68MAD,Course34,University4,School615,7,Fall 2025,Archived,Offered,Accepted,2025-04-07,
a0QPm00000WZYsQMAX,Course72,University20,School318,25,Fall 2025,Archived,Offered,Accepted,2025-04-07,
a0QPm00000UkMPHMA3,Course51,University1,School226,28,Fall 2025,Archived,Offered,Accepted,2025-04-08,
a0QPm00000Wh5ziMAB,Course1,University14,School179,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-04-08,2025-10-28
a0QPm00000VaLDlMAN,Course43,University24,School608,16,Fall 2025,Archived,Offered,Accepted,2025-04-09,
a0QPm00000VCFB8MAP,Course43,University24,School369,26,Fall 2025,Archived,Offered,Accepted,2025-04-09,
a0QPm00000VCGK5MAP,Course34,University4,School369,25,Fall 2025,Archived,Offered,Accepted,2025-04-09,
a0QPm00000VzVrRMAV,Course2,University17,School608,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-04-09,2025-08-06
a0QPm00000XRid3MAD,Course11,University2,School275,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-04-09,2025-05-22
a0QPm00000UVKafMAH,Course44,University9,School95,16,Fall 2025,Archived,Offered,Accepted,2025-04-10,
a0QPm00000UVKnZMAX,Course35,University1,School95,15,Fall 2025,Archived,Offered,Accepted,2025-04-10,
a0QPm00000XE47BMAT,Course13,University9,School33,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-04-10,2025-08-13
a0QPm00000XVWrrMAH,Course54,University7,School383,23,Fall 2025,Archived,Offered,Accepted,2025-04-10,
a0QPm00000XW53BMAT,Course1,University14,School383,16,Fall 2025,Archived,Offered,Accepted,2025-04-10,
a0QPm00000VVaIIMA1,Course50,University4,School61,19,Fall 2025,Archived,Offered,Accepted,2025-04-11,
a0QPm00000VYB8vMAH,Course1,University14,School224,7,Fall 2025,Archived,Offered,Accepted,2025-04-11,
a0QPm00000Xc6xRMAR,Course25,University25,School347,25,Fall 2025,Archived,Offered,Accepted,2025-04-11,
a0QPm00000UObhvMAD,Course71,University1,School407,20,Fall 2025,Archived,Offered,Accepted,2025-04-14,
a0QPm00000UndN7MAJ,Course34,University4,School236,16,Fall 2025,Archived,Offered,Accepted,2025-04-21,
a0QPm00000YQaAmMAL,Course13,University9,School487,23,Fall 2025,Archived,Offered,Accepted,2025-04-21,
a0QPm00000WtSinMAF,Course74,University21,School648,25,Fall 2025,Archived,Offered,Accepted,2025-04-22,
a0QPm00000Y3KcvMAF,Course2,University17,School366,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-04-22,2025-06-23
a0QPm00000YSj6hMAD,Course43,University24,School344,7,Fall 2025,Archived,Offered,Accepted,2025-04-22,
a0QPm00000YVpcAMAT,Course1,University14,School633,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-04-22,2025-06-11
a0QPm00000YVPt5MAH,Course7,University15,School633,21,Fall 2025,Archived,Offered,Accepted,2025-04-22,
a0QPm00000YXPDlMAP,Course25,University25,School44,26,Fall 2025,Archived,Offered,Accepted,2025-04-22,
a0QPm00000UPS1RMAX,Course53,University24,School123,15,Fall 2025,Archived,Offered,Accepted,2025-04-23,
a0QPm00000VU5TTMA1,Course43,University24,School414,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-04-23,2025-05-28
a0QPm00000Ybe9NMAR,Course9,University4,School20,24,Fall 2025,Archived,Offered,Accepted,2025-04-23,
a0QPm00000YbPOsMAN,Course9,University4,School20,34,Fall 2025,Archived,Offered,Accepted,2025-04-23,
a0QPm00000YbRDmMAN,Course13,University9,School20,11,Fall 2025,Archived,Offered,Accepted,2025-04-23,
a0QPm00000YUD4HMAX,Course13,University9,School20,16,Fall 2025,Archived,Offered,Accepted,2025-04-23,
a0QPm00000YXbzhMAD,Course35,University1,School346,16,Fall 2025,Archived,Offered,Accepted,2025-04-23,
a0QPm00000YXU70MAH,Course9,University4,School346,17,Fall 2025,Archived,Offered,Accepted,2025-04-23,
a0QPm00000UYINtMAP,Course35,University1,School181,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-04-24,2025-10-28
a0QPm00000W18pAMAR,Course34,University4,School106,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-04-24,2025-05-09
a0QPm00000Y4ufyMAB,Course13,University9,School515,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-04-24,2025-06-09
a0QPm00000YcgYxMAJ,Course55,University16,School353,25,Fall 2025,Archived,Offered,Accepted,2025-04-24,
a0QPm00000YnP09MAF,Course25,University25,School606,24,Fall 2025,Archived,Offered,Accepted,2025-04-25,
a0QPm00000YhHoPMAV,Course1,University14,School557,20,Fall 2025,Archived,Offered,Accepted,2025-04-28,
a0QPm00000YzauHMAR,Course13,University9,School57,24,Fall 2025,Archived,Offered,Accepted,2025-04-29,
a0QPm00000Z5f87MAB,Course43,University24,School283,20,Fall 2025,Archived,Offered,Accepted,2025-04-29,
a0QPm00000UncfZMAR,Course34,University4,School195,15,Fall 2025,Archived,Offered,Accepted,2025-04-30,
a0QPm00000ZCln0MAD,Course53,University24,School209,25,Fall 2025,Archived,Offered,Accepted,2025-04-30,
a0QPm00000ZDLYjMAP,Course35,University1,School209,25,Fall 2025,Archived,Offered,Accepted,2025-04-30,
a0QPm00000W6762MAB,Course74,University21,School301,15,Fall 2025,Archived,Offered,Accepted,2025-05-02,
a0QPm00000ZLoiQMAT,Course9,University4,School138,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-02,2025-07-02
a0QPm00000ZMGzdMAH,Course72,University20,School138,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-02,2025-07-02
a0QPm00000VPJVSMA5,Course34,University4,School491,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-06,2025-05-06
a0QPm00000W4JcjMAF,Course34,University4,School554,18,Fall 2025,Archived,Offered,Accepted,2025-05-06,
a0QPm00000WpojXMAR,Course43,University24,School596,17,Fall 2025,Archived,Offered,Accepted,2025-05-06,
a0QPm00000WpqADMAZ,Course74,University21,School596,25,Fall 2025,Archived,Offered,Accepted,2025-05-06,
a0QPm00000ZK7kLMAT,Course13,University9,School310,16,Fall 2025,Archived,Offered,Accepted,2025-05-06,
a0QPm00000ZK8enMAD,Course54,University7,School310,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-06,2025-09-03
a0QPm00000ZkBXNMA3,Course50,University4,School491,27,Fall 2025,Archived,Offered,Accepted,2025-05-06,
a0QPm00000ZkC21MAF,Course42,University2,School98,21,Fall 2025,Archived,Offered,Accepted,2025-05-06,
a0QPm00000ZlkkoMAB,Course72,University20,School119,12,Fall 2025,Archived,Offered,Accepted,2025-05-06,
a0QPm00000ZnblTMAR,Course72,University20,School523,25,Fall 2025,Archived,Offered,Accepted,2025-05-06,
a0QPm00000WBoOsMAL,Course13,University9,School21,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-07,2025-09-03
a0QPm00000YdSqTMAV,Course43,University24,School538,25,Fall 2025,Archived,Offered,Accepted,2025-05-07,
a0QPm00000YdT09MAF,Course51,University1,School538,26,Fall 2025,Archived,Offered,Accepted,2025-05-07,
a0QPm00000YhzkdMAB,Course43,University24,School251,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-07,2025-06-09
a0QPm00000YUOHUMA5,Course25,University25,School345,11,Fall 2025,Archived,Offered,Accepted,2025-05-07,
a0QPm00000ZeOgzMAF,Course9,University4,School52,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-07,2025-05-14
a0QPm00000ZrR7kMAF,Course11,University2,School596,25,Fall 2025,Archived,Offered,Accepted,2025-05-07,
a0QPm00000ZskbEMAR,Course54,University7,School184,32,Fall 2025,Archived,Offered,Accepted,2025-05-07,
a0QPm00000Zy2sRMAR,Course35,University1,School49,5,Fall 2025,Archived,Offered,Accepted,2025-05-08,
a0QPm00000a68W1MAI,Course42,University2,School170,21,Fall 2025,Archived,Offered,Accepted,2025-05-09,
a0QPm00000Yh8A2MAJ,Course35,University1,School637,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-09,2025-10-28
a0QPm00000Zsy6HMAR,Course35,University1,School279,17,Fall 2025,Archived,Offered,Accepted,2025-05-09,
a0QPm00000aQMD4MAO,Course43,University24,School254,15,Fall 2025,Archived,Offered,Accepted,2025-05-13,
a0QPm00000UYqfeMAD,Course44,University9,School262,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-14,2025-10-28
a0QPm00000aauJtMAI,Course43,University24,School345,17,Fall 2025,Archived,Offered,Accepted,2025-05-15,
a0QPm00000aWLHWMA4,Course35,University1,School271,14,Fall 2025,Archived,Offered,Accepted,2025-05-15,
a0QPm00000V38IYMAZ,Course1,University14,School93,16,Fall 2025,Archived,Offered,Accepted,2025-05-19,
a0QPm00000Z5sreMAB,Course43,University24,School572,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-19,2025-10-28
a0QPm00000Z5x4vMAB,Course54,University7,School572,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-19,2025-10-28
a0QPm00000aWbNuMAK,Course55,University16,School208,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-21,2025-10-28
a0QPm00000b7CITMA2,Course56,University4,School490,5,Fall 2025,Dropped,Offered,Accepted,2025-05-21,
a0QPm00000VVA4TMAX,Course51,University1,School208,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-21,2025-10-28
a0QPm00000VyTmrMAF,Course71,University1,School214,15,Fall 2025,Archived,Offered,Accepted,2025-05-21,
a0QPm00000aUkLyMAK,Course9,University4,School303,23,Fall 2025,Archived,Offered,Accepted,2025-05-22,
a0QPm00000avj6wMAA,Course11,University2,School451,15,Fall 2025,Archived,Offered,Accepted,2025-05-22,
a0QPm00000avZAoMAM,Course53,University24,School451,10,Fall 2025,Archived,Offered,Accepted,2025-05-22,
a0QPm00000aw2CoMAI,Course54,University7,School451,14,Fall 2025,Archived,Offered,Accepted,2025-05-22,
a0QPm00000ahPEYMA2,Course53,University24,School496,23,Fall 2025,Archived,Offered,Accepted,2025-05-23,
a0QPm00000bE0u7MAC,Course9,University4,School275,17,Fall 2025,Archived,Offered,Accepted,2025-05-23,
a0QPm00000bFY8vMAG,Course9,University4,School446,9,Fall 2025,Archived,Offered,Accepted,2025-05-27,
a0QPm00000UTP6bMAH,Course11,University2,School293,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-27,2025-10-28
a0QPm00000Z8db8MAB,Course50,University4,School232,25,Fall 2025,Archived,Offered,Accepted,2025-05-27,
a0QPm00000bibszMAA,Course51,University1,School174,12,Fall 2025,Archived,Offered,Accepted,2025-05-28,
a0QPm00000bbtuhMAA,Course11,University2,School322,18,Fall 2025,Archived,Offered,Accepted,2025-05-30,
a0QPm00000bbxjpMAA,Course35,University1,School322,16,Fall 2025,Archived,Offered,Accepted,2025-05-30,
a0QPm00000bcAM1MAM,Course54,University7,School322,15,Fall 2025,Archived,Offered,Accepted,2025-05-30,
a0QPm00000brfnjMAA,Course50,University4,School56,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-05-30,2025-08-20
a0QPm00000brwa1MAA,Course42,University2,School56,22,Fall 2025,Archived,Offered,Accepted,2025-05-30,
a0QPm00000brwlJMAQ,Course51,University1,School56,22,Fall 2025,Archived,Offered,Accepted,2025-05-30,
a0QPm00000Yna5EMAR,Course25,University25,School70,21,Fall 2025,Archived,Offered,Accepted,2025-05-30,
a0QPm00000bN0elMAC,Course11,University2,School505,12,Fall 2025,Archived,Offered,Accepted,2025-06-02,
a0QPm00000bz1ebMAA,Course66,University5,School534,33,Fall 2025,Archived,Offered,Accepted,2025-06-02,
a0QPm00000c9oB0MAI,Course66,University5,School192,21,Fall 2025,Archived,Offered,Accepted,2025-06-02,
a0QPm00000bhluPMAQ,Course66,University5,School73,13,Fall 2025,Archived,Offered,Accepted,2025-06-03,
a0QPm00000aw8WkMAI,Course11,University2,School287,9,Fall 2025,Dropped,Offered,Accepted,2025-06-04,
a0QPm00000Z5x4xMAB,Course50,University4,School53,7,Fall 2025,Archived,Offered,Accepted,2025-06-04,
a0QPm00000Z62UPMAZ,Course9,University4,School53,5,Fall 2025,Archived,Offered,Accepted,2025-06-04,
a0QPm00000cU1C7MAK,Course51,University1,School630,13,Fall 2025,Archived,Offered,Accepted,2025-06-05,
a0QPm00000cUP9bMAG,Course56,University4,School259,17,Fall 2025,Archived,Offered,Accepted,2025-06-05,
a0QPm00000cmb94MAA,Course50,University4,School581,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-06-09,2025-06-17
a0QPm00000cvch0MAA,Course51,University1,School131,26,Fall 2025,Archived,Offered,Accepted,2025-06-10,
a0QPm00000df98wMAA,Course34,University4,School460,10,Fall 2025,Archived,Offered,Accepted,2025-06-18,
a0QPm00000dfNYTMA2,Course72,University20,School460,7,Fall 2025,Archived,Offered,Accepted,2025-06-18,
a0QPm00000dFAF8MAO,Course53,University24,School350,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-06-19,2025-10-28
a0QPm00000dFKJLMA4,Course55,University16,School350,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-06-19,2025-10-28
a0QPm00000bxyE9MAI,Course42,University2,School218,17,Fall 2025,Archived,Offered,Accepted,2025-06-20,
a0QPm00000d9otZMAQ,Course43,University24,School498,10,Fall 2025,Archived,Offered,Accepted,2025-06-20,
a0QPm00000dsGaoMAE,Course51,University1,School133,14,Fall 2025,Archived,Offered,Accepted,2025-06-23,
a0QPm00000dsICnMAM,Course51,University1,School133,10,Fall 2025,Archived,Offered,Accepted,2025-06-23,
a0QPm00000eAkP9MAK,Course13,University9,School137,21,Fall 2025,Archived,Offered,Accepted,2025-06-24,
a0QPm00000eDlOgMAK,Course25,University25,School536,21,Fall 2025,Archived,Offered,Accepted,2025-06-24,
a0QPm00000eL5FPMA0,Course66,University5,School536,23,Fall 2025,Archived,Offered,Accepted,2025-06-25,
a0QPm00000denoLMAQ,Course66,University5,School409,6,Fall 2025,Archived,Offered,Accepted,2025-06-26,
a0QPm00000eLnQ6MAK,Course11,University2,School286,10,Fall 2025,Archived,Offered,Accepted,2025-07-03,
a0QPm00000eLqhJMAS,Course35,University1,School286,9,Fall 2025,Archived,Offered,Accepted,2025-07-03,
a0QPm00000gLGKxMAO,Course50,University4,School360,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-07-18,2025-08-20
a0QPm00000XbnA1MAJ,Course74,University21,School12,15,Fall 2025,Archived,Offered,Accepted,2025-07-18,
a0QPm00000bxUJLMA2,Course56,University4,School150,16,Fall 2025,Archived,Offered,Accepted,2025-07-22,
a0QPm00000hcazNMAQ,Course72,University20,School636,19,Fall 2025,Archived,Offered,Accepted,2025-07-30,
a0QPm00000hOJ8oMAG,Course66,University5,School612,24,Fall 2025,Archived,Offered,Accepted,2025-07-30,
a0QPm00000hOUVeMAO,Course35,University1,School612,15,Fall 2025,Archived,Offered,Accepted,2025-07-30,
a0QPm00000ghDY5MAM,Course35,University1,School517,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-07-31,2025-08-11
a0QPm00000hjeBrMAI,Course56,University4,School107,24,Fall 2025,Archived,Offered,Accepted,2025-07-31,
a0QPm00000hkH9yMAE,Course43,University24,School107,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-07-31,2025-08-27
a0QPm00000hklcgMAA,Course71,University1,School107,25,Fall 2025,Archived,Offered,Accepted,2025-07-31,
a0QPm00000h3oynMAA,Course15,University9,School622,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-08-01,2025-08-27
a0QPm00000hmcBuMAI,Course55,University16,School622,15,Fall 2025,Archived,Offered,Accepted,2025-08-01,
a0QPm00000hnCgnMAE,Course53,University24,School622,20,Fall 2025,Archived,Offered,Accepted,2025-08-01,
a0QPm00000iRvSMMA0,Course35,University1,School378,14,Fall 2025,Archived,Offered,Accepted,2025-08-07,
a0QPm00000iRydPMAS,Course15,University9,School365,7,Fall 2025,Dropped,Offered,Accepted,2025-08-07,
a0QPm00000iMaujMAC,Course72,University20,School437,14,Fall 2025,Dropped,Offered,Accepted,2025-08-12,
a0QPm00000iMZDtMAO,Course51,University1,School437,20,Fall 2025,Archived,Offered,Accepted,2025-08-12,
a0QPm00000V6m6YMAR,Course25,University25,School120,0,Fall 2025,Admissions Drop,Offered,Accepted,2025-08-14,2025-08-14
a0QPm00000iyLTHMA2,Course7,University15,School461,14,Fall 2025,Dropped,Offered,Accepted,2025-08-30,
a0QPm00000lHEoIMAW,Course72,University20,School360,12,Fall 2025,Dropped,Offered,Accepted,2025-09-05,
a0QPm00000lIHAbMAO,Course2,University17,School360,12,Fall 2025,Archived,Offered,Accepted,2025-09-05,
a0QPm00000lK2iYMAS,Course55,University16,School21,19,Fall 2025,Archived,Offered,Accepted,2025-09-05,
a0QPm000009eo4BMAQ,Course75,University10,School127,20,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009er21MAA,Course25,University25,School127,23,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009erI9MAI,Course39,University9,School127,17,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009kwVFMAY,Course39,University9,School417,25,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009kxfpMAA,Course53,University24,School66,21,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009kyC5MAI,Course25,University25,School299,27,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009l8TBMAY,Course36,University15,School429,26,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009l8ZdMAI,Course25,University25,School429,23,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009lOGEMA2,Course25,University25,School423,16,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009ntm9MAA,Course54,University7,School553,25,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009okLqMAI,Course51,University1,School223,23,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009on0MMAQ,Course35,University1,School549,11,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009p3wLMAQ,Course54,University7,School549,11,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009p3ztMAA,Course54,University7,School363,16,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009reerMAA,Course52,University3,School515,0,Fall 2024,Admissions Drop,Offered,Accepted,2024-03-04,2024-06-04
a0QPm000009rjGLMAY,Course75,University10,School579,18,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009rld9MAA,Course51,University1,School590,18,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009rmJ7MAI,Course51,University1,School202,16,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009rpDhMAI,Course53,University24,School590,13,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009rsI3MAI,Course42,University2,School155,16,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009rtIwMAI,Course35,University1,School202,15,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009rUKZMA2,Course36,University15,School515,0,Fall 2024,Admissions Drop,Offered,Accepted,2024-03-04,2024-06-04
a0QPm000009ruq5MAA,Course63,University1,School556,27,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009rv2zMAA,Course51,University1,School556,31,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009rv7pMAA,Course25,University25,School556,26,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009rvhJMAQ,Course53,University24,School202,25,Fall 2024,Archived,Offered,Accepted,2024-03-04,
a0QPm000009rZ8xMAE,Course13,University9,School515,27,Fall 2024,Archived,Offered,Accepted,2024-03-04,
